7.02E-05,Kandy Proper,02/07/2019,03/07/2019
7.36E-05,Kandy Proper,03/07/2019,04/07/2019
6.85E-05,Kandy Proper,04/07/2019,05/07/2019
0.000126987,Kandy Proper,05/07/2019,06/07/2019
8.12E-05,Kandy Proper,06/07/2019,07/07/2019
0.000107806,Kandy Proper,07/07/2019,08/07/2019
0.000175599,Kandy Proper,08/07/2019,09/07/2019
,Kandy Proper,09/07/2019,10/07/2019
0.000162981,Kandy Proper,10/07/2019,11/07/2019
5.64E-05,Kandy Proper,11/07/2019,12/07/2019
0.000170174,Kandy Proper,12/07/2019,13/07/2019
0.000122417,Kandy Proper,13/07/2019,14/07/2019
8.96E-05,Kandy Proper,14/07/2019,15/07/2019
,Kandy Proper,15/07/2019,16/07/2019
4.53E-05,Kandy Proper,16/07/2019,17/07/2019
,Kandy Proper,17/07/2019,18/07/2019
,Kandy Proper,18/07/2019,19/07/2019
,Kandy Proper,19/07/2019,20/07/2019
,Kandy Proper,20/07/2019,21/07/2019
,Kandy Proper,21/07/2019,22/07/2019
,Kandy Proper,22/07/2019,23/07/2019
4.79E-05,Kandy Proper,23/07/2019,24/07/2019
2.92E-06,Kandy Proper,24/07/2019,25/07/2019
,Kandy Proper,25/07/2019,26/07/2019
,Kandy Proper,26/07/2019,27/07/2019
0.0001363,Kandy Proper,27/07/2019,28/07/2019
0.000141012,Kandy Proper,28/07/2019,29/07/2019
0.000110868,Kandy Proper,29/07/2019,30/07/2019
0.000126974,Kandy Proper,30/07/2019,31/07/2019
,Kandy Proper,31/07/2019,01/08/2019
8.45E-05,Kandy Proper,01/08/2019,02/08/2019
8.56E-05,Kandy Proper,02/08/2019,03/08/2019
0.000162913,Kandy Proper,03/08/2019,04/08/2019
-6.72E-05,Kandy Proper,04/08/2019,05/08/2019
1.37E-05,Kandy Proper,05/08/2019,06/08/2019
,Kandy Proper,06/08/2019,07/08/2019
,Kandy Proper,07/08/2019,08/08/2019
,Kandy Proper,08/08/2019,09/08/2019
,Kandy Proper,09/08/2019,10/08/2019
,Kandy Proper,10/08/2019,11/08/2019
,Kandy Proper,11/08/2019,12/08/2019
,Kandy Proper,12/08/2019,13/08/2019
,Kandy Proper,13/08/2019,14/08/2019
,Kandy Proper,14/08/2019,15/08/2019
0.000127953,Kandy Proper,15/08/2019,16/08/2019
-0.000134146,Kandy Proper,16/08/2019,17/08/2019
,Kandy Proper,17/08/2019,18/08/2019
5.18E-06,Kandy Proper,18/08/2019,19/08/2019
7.34E-05,Kandy Proper,19/08/2019,20/08/2019
9.68E-05,Kandy Proper,20/08/2019,21/08/2019
,Kandy Proper,21/08/2019,22/08/2019
,Kandy Proper,22/08/2019,23/08/2019
,Kandy Proper,23/08/2019,24/08/2019
-9.74E-05,Kandy Proper,24/08/2019,25/08/2019
,Kandy Proper,25/08/2019,26/08/2019
,Kandy Proper,26/08/2019,27/08/2019
,Kandy Proper,27/08/2019,28/08/2019
,Kandy Proper,28/08/2019,29/08/2019
0.000108315,Kandy Proper,29/08/2019,30/08/2019
,Kandy Proper,30/08/2019,31/08/2019
-2.73E-05,Kandy Proper,31/08/2019,01/09/2019
,Kandy Proper,01/09/2019,02/09/2019
0.000103544,Kandy Proper,02/09/2019,03/09/2019
0.000125195,Kandy Proper,03/09/2019,04/09/2019
,Kandy Proper,04/09/2019,05/09/2019
,Kandy Proper,05/09/2019,06/09/2019
,Kandy Proper,06/09/2019,07/09/2019
,Kandy Proper,07/09/2019,08/09/2019
0.000130847,Kandy Proper,08/09/2019,09/09/2019
6.44E-05,Kandy Proper,09/09/2019,10/09/2019
-4.49E-06,Kandy Proper,10/09/2019,11/09/2019
,Kandy Proper,11/09/2019,12/09/2019
3.85E-05,Kandy Proper,12/09/2019,13/09/2019
5.47E-05,Kandy Proper,13/09/2019,14/09/2019
2.71E-05,Kandy Proper,14/09/2019,15/09/2019
,Kandy Proper,15/09/2019,16/09/2019
,Kandy Proper,16/09/2019,17/09/2019
,Kandy Proper,17/09/2019,18/09/2019
,Kandy Proper,18/09/2019,19/09/2019
,Kandy Proper,19/09/2019,20/09/2019
,Kandy Proper,20/09/2019,21/09/2019
-7.11E-05,Kandy Proper,21/09/2019,22/09/2019
,Kandy Proper,22/09/2019,23/09/2019
,Kandy Proper,23/09/2019,24/09/2019
,Kandy Proper,24/09/2019,25/09/2019
,Kandy Proper,25/09/2019,26/09/2019
,Kandy Proper,26/09/2019,27/09/2019
0.000319154,Kandy Proper,27/09/2019,28/09/2019
,Kandy Proper,28/09/2019,29/09/2019
0.000165876,Kandy Proper,29/09/2019,30/09/2019
,Kandy Proper,30/09/2019,01/10/2019
-4.70E-05,Kandy Proper,01/10/2019,02/10/2019
-1.48E-05,Kandy Proper,02/10/2019,03/10/2019
7.28E-05,Kandy Proper,03/10/2019,04/10/2019
0.000135352,Kandy Proper,04/10/2019,05/10/2019
0.000211714,Kandy Proper,05/10/2019,06/10/2019
,Kandy Proper,06/10/2019,07/10/2019
,Kandy Proper,07/10/2019,08/10/2019
0.000259435,Kandy Proper,08/10/2019,09/10/2019
5.50E-05,Kandy Proper,09/10/2019,10/10/2019
